bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-QA_ses-20181215mr000202_bold	0.0020533779264214043	0.0004514071003344482	1	5.173180653557049	0.9647740680536917	0.9401915792953018	0.6254300547157162	2119.2333984375	0.015077812452870099	0	0.0	2.8215944444444445	2.1339533333333334	2.31913	4.0117	0.0269566	-0.0029726303182542324	0.010684947483241558	299	72	72	35	4.4709000672420665	2.0	3.0	3.0	3.0	6.8930455169591855	22.154735387619635	75.0414047241211	66.81270599365234	74680.0	24.896153163909915	137.6588592529297	34.93318176269531	-0.2551171829827896	687.9969263655918	3156.296142578125	3042.163818359375	71063.0	2215.6873779296875	4422.63642578125	680.4317626953125	180.8861161111854
sub-QA_ses-20181215mr000203_bold	0.0012380936454849498	0.0002565734648829432	1	5.277556296006714	0.9564934083221485	0.9661109494966434	0.6168292946651112	1462.0850830078125	0.0054196064145974965	0	0.0	2.84325	2.2063099999999998	2.2990733333333333	4.024366666666666	0.1275	-0.004035739228129387	0.012582285329699516	299	72	72	37	3.8982881648540855	2.0	3.0	3.0	3.0	4.295547478010736	16.720182481711166	63.551063537597656	56.85618591308594	81467.0	23.869565963745117	110.76856079101559	25.472434997558594	-0.13076972989655955	576.3652320783752	2275.021728515625	2171.662109375	73097.0	1548.8775390625	3326.509033203125	557.0771484375	190.3915477823466
sub-QA_ses-20181215mr000204_bold	0.008436066666666665	0.00038265625233333325	0	5.6839205826755865	1.0077143474916384	1.0568649067892972	0.61203340830818	702.74267578125	0.0181953608829038	0	0.0	3.174382222222222	2.32423	2.9922833333333334	4.2066333333333334	0.24137	-0.008662090636789799	0.01919170469045639	300	72	72	37	2.1976799520629706	2.0	3.0	3.0	3.0	3.646392583467967	6.202220788929402	22.92902374267578	19.40333366394043	78541.0	14.630000114440918	43.26000213623047	9.572108268737793	0.9102963476515278	208.65155825041225	604.37646484375	535.9400024414062	75695.0	331.6560028076172	1092.8743896484375	243.86465454101562	178.65436203964055
sub-QA_ses-20190102mr000202_bold	0.0023083277591973246	0.00046110655183946494	1	5.584853414026848	1.000170149899329	0.9438445765436235	0.6255939736840761	2157.33984375	0.02225693598684161	0	0.0	2.8637288888888883	2.1450633333333333	2.3642566666666665	4.0818666666666665	0.0428735	-0.002671739785000682	0.01026980672031641	299	72	72	35	4.381075988532484	2.0	3.0	3.0	3.0	5.581689145850001	22.561333435611598	74.69734954833984	66.53845977783203	74507.0	27.156521415710454	135.33578948974608	33.34306716918945	-0.19765635378146973	681.8382995475342	3163.942626953125	3049.41796875	71178.0	2171.7354003906253	4459.009838867188	696.0382690429688	176.82813734281808
sub-QA_ses-20190102mr000203_bold	0.0014737458193979929	0.0003000348093645485	1	5.373581631778522	0.9580856014093959	0.969422916644295	0.6164524593106693	1460.5772705078125	0.005634553638296233	0	0.0	2.9551688888888896	2.2533833333333333	2.3772233333333332	4.2349000000000006	0.156587	-0.0031225616112351418	0.011289597488939762	299	72	72	37	3.7411407615091172	2.0	3.0	3.0	3.0	7.527464217745715	15.237580263205563	61.73868179321289	55.829429626464844	80888.0	24.40802574157715	105.40467834472656	23.57575035095215	0.0521208541453988	569.502767366303	2255.18359375	2145.876220703125	73490.0	1506.832763671875	3337.7620117187507	573.5848388671875	182.9288684525527
sub-QA_ses-20190102mr000204_bold	0.007705899999999999	0.00041561497266666663	0	5.743593683143814	0.9934134682274247	1.0444584340802674	0.6123304130427218	704.7055053710938	0.0187852619827401	0	0.0	3.1773900000000004	2.32734	2.9705966666666668	4.234233333333333	0.20472	-0.008641582913696766	0.019367748871445656	300	72	72	37	2.196511245531327	2.0	3.0	3.0	3.0	4.007409115352705	6.058901650713018	22.82850456237793	19.263334274291992	78314.0	14.619999885559082	42.913333892822266	9.549808502197266	0.9123103785233821	207.91025714115946	601.6727294921875	534.0066528320312	75883.0	330.5703399658203	1088.671313476562	243.11422729492188	178.35905788466334
sub-QA_ses-20190102mr000301_bold	0.0021345819397993312	0.0005706220100334448	1	7.839023898892613	1.191990785067114	0.9710880057046986	0.6355221238482814	1841.4300537109375	0.029275266315961265	0	0.0	2.8905833333333333	2.18315	2.3485	4.1400999999999994	0.0427365	-0.00250979489646852	0.00906717125326395	299	72	72	35	4.177966313492462	2.0	3.0	3.0	3.0	15.858922511997005	17.454046373566907	67.56793212890625	62.050167083740234	71887.0	25.018728446960452	114.09832687377929	26.838071823120117	-0.29224245815989036	629.9423353935027	2773.138916015625	2664.120361328125	73557.0	1863.0708740234375	3955.1625488281243	637.6552734375	166.55762864928693
sub-QA_ses-20190115mr000201_bold	0.0027488513513513517	0.0007049954797297298	4	10.119387531254233	1.2715992291864393	0.962987810169492	0.6374011095162034	1886.619873046875	0.05596277437198017	0	0.0	2.803846666666667	2.1470533333333335	2.30112	3.963366666666667	0.0639944	-0.002604719717055559	0.009259592741727829	296	72	72	35	4.445458327280867	2.0	3.0	3.0	3.0	6.272811915247813	17.756167070246406	68.04298400878906	62.5	71814.0	25.121453189849852	115.81199684143064	26.8334903717041	-0.3057035711143419	615.9586021152979	2827.286865234375	2718.3193359375	73734.0	1981.338916015625	3973.4136352539062	611.4782104492188	159.98090490698814
sub-QA_ses-20190115mr000202_bold	0.0022282608695652173	0.0005137025050167223	1	5.938019256476505	1.027533475704698	0.9340035587919465	0.6261264854929264	2309.338134765625	0.02310127725733659	0	0.0	2.801254444444444	2.12464	2.30569	3.973433333333333	0.029131	-0.0027535678818821907	0.010157288983464241	299	72	72	35	4.631391780948317	2.0	3.0	3.0	3.0	4.814891744789161	22.407629057512818	75.24722290039062	66.6120376586914	74633.0	27.776588439941413	139.1357849121093	34.00202178955078	-0.22612280575087107	672.903051240669	3273.6923828125	3159.103759765625	71117.0	2310.064208984375	4545.610058593749	682.1019897460938	178.4533803295344
sub-QA_ses-20190115mr000203_bold	0.001418428093645485	0.00024940796989966557	1	5.217516435033555	0.9615298457046978	0.9710748813758385	0.6169363923451952	1550.8707275390625	0.005924870117518897	0	0.0	2.8281144444444446	2.20158	2.2966633333333335	3.9861	0.121592	-0.003099009394645691	0.011338997632265091	299	72	72	37	3.9813119384867672	2.0	3.0	3.0	3.0	5.067367516518216	15.505337056535607	62.17142105102539	55.752506256103516	81426.0	25.27006721496582	107.31605339050293	24.19136619567871	-0.12792021922715602	570.3482234531865	2298.027587890625	2194.934814453125	73202.0	1578.9423278808595	3335.37451171875	551.3056640625	190.63821782916784
sub-QA_ses-20190115mr000204_bold	0.008539433333333334	0.00042360976233333337	0	5.736634933678929	1.001811118929765	1.0518557670234119	0.6116752703664358	694.3429565429688	0.015254589371571347	0	0.0	3.197116666666666	2.339636666666667	2.9990799999999997	4.252633333333333	0.23773	-0.00882241316139698	0.019635174423456192	300	72	72	37	2.1786240127475405	2.0	3.0	3.0	3.0	3.61069786747344	6.184921481923124	22.862342834472656	19.321666717529297	78360.0	14.606666564941406	42.96349983215333	9.504536628723145	0.8971417535292097	208.99750480078742	599.63134765625	531.42333984375	75887.0	327.89967041015626	1088.3749999999998	243.92453002929688	173.65401768684387
sub-QA_ses-20190202mr000201_bold	0.0015793645484949834	0.000606596066889632	1	10.469119430536912	1.285700238422819	0.9699666273489933	0.6350691338028861	1816.0191650390625	0.0600714544944499	0	0.0	2.921097777777778	2.202713333333333	2.3679466666666666	4.192633333333333	0.040212	-0.0024850901681929827	0.00906925369054079	299	72	72	35	4.078335686498829	2.0	3.0	3.0	3.0	10.022866543985987	16.81934915079105	67.06381225585938	61.51170349121094	71823.0	24.799666023254396	113.18996658325192	26.516159057617188	-0.3070077131864566	638.2030648443657	2741.05419921875	2630.294189453125	73727.0	1817.9518432617188	3931.057470703125	644.9386596679688	164.23705670284107
sub-QA_ses-20190202mr000202_bold	0.0019807023411371233	0.00047681065886287624	1	5.766130471409395	0.9969445614765104	0.9385336469463083	0.626739939096722	2152.62890625	0.021439028601224354	0	0.0	2.836111111111111	2.135353333333333	2.3378133333333335	4.035166666666666	0.0305097	-0.002673162380233407	0.010319466702640057	299	72	72	35	4.393246758750402	2.0	3.0	3.0	3.0	5.394800370046784	21.54484397131032	74.08280944824219	65.82942962646484	74298.0	27.30050096511841	137.14431533813473	33.56529998779297	-0.26918171651016554	687.6302574087201	3137.326904296875	3023.993408203125	71441.0	2170.40478515625	4416.44482421875	688.3228759765625	177.0535708218813
sub-QA_ses-20190202mr000203_bold	0.001439464882943144	0.0002633165752508361	1	5.292126287617447	0.9695074784563749	0.9791096914429525	0.6162970141541246	1473.691162109375	0.004972806718643558	0	0.0	2.837878888888889	2.2068666666666665	2.29177	4.015	0.107096	-0.0035674534738063812	0.011828507296741009	299	72	72	37	3.9333075480975097	2.0	3.0	3.0	3.0	2.8574353341884393	16.415236773556508	62.591285705566406	56.55351257324219	81646.0	24.790969371795654	107.07691955566406	24.366413116455078	-0.1360605840917648	568.8530430054101	2271.164306640625	2167.6689453125	72990.0	1552.2553588867186	3311.5996337890624	551.1021118164062	191.94104468543082
sub-QA_ses-20190202mr000204_bold	0.007192166666666668	0.000625239112	0	5.7870043958194	0.9614702042809371	1.0231707277926423	0.6074119394824425	757.173828125	0.01789815864663587	0	0.0	3.2990988888888886	2.34197	3.04796	4.507366666666667	0.211152	-0.006802093703299761	0.019639210775494576	300	72	72	37	2.1603212376228904	2.0	3.0	3.0	3.0	3.124358374512636	5.090267711130544	21.82880210876465	18.08333396911621	78909.0	14.40333366394043	41.89866790771481	9.167030334472656	0.9758834329429797	203.88004317288926	592.9044799804688	524.2000122070312	75248.0	324.2325164794922	1082.3371582031248	242.64749145507812	168.84747110959142
sub-QA_ses-20190215mr000201_bold	0.0017701677852348995	0.0006379913389261745	2	9.2589272152862	1.241527299259259	0.9652366810437714	0.6359836340826184	1845.3795166015625	0.03601727919047035	0	0.0	2.8090766666666664	2.1558466666666667	2.29355	3.9778333333333333	0.0363704	-0.002467300044372678	0.008953730575740337	298	72	72	35	4.357812756453384	2.0	3.0	3.0	3.0	12.56221763864943	16.98525282769246	67.43546295166016	61.94630813598633	72157.0	25.71208076477051	113.79127502441403	26.338308334350586	-0.32506154796979425	625.4941667745537	2776.3564453125	2669.597412109375	73419.0	1936.082861328125	3919.429956054687	612.5961303710938	166.3514409228228
sub-QA_ses-20190215mr000202_bold	0.0020818729096989965	0.0005436427993311036	1	5.84103001036913	1.0163466171812081	0.9375155930201343	0.6276460611906617	2309.941650390625	0.02315058933969667	0	0.0	2.7762277777777773	2.10872	2.301696666666667	3.9182666666666663	0.0339715	-0.00262451171875	0.010219353251159191	299	72	72	35	4.698014532997751	2.0	3.0	3.0	3.0	5.660592171187192	21.857218413344096	74.20547485351562	65.6989974975586	74270.0	27.74398012161255	136.15233535766603	33.288761138916016	-0.20352530412388337	662.3163447741524	3230.814453125	3114.103759765625	71467.0	2326.5842041015626	4465.639013671875	662.8506469726562	175.69281458854675
sub-QA_ses-20190215mr000203_bold	0.0011481605351170569	0.00024194341471571907	1	5.294128688489933	0.9537892686577178	0.9632071234228184	0.6169697085683107	1504.305908203125	0.004976636410242799	0	0.0	2.8579577777777776	2.2239633333333333	2.3056766666666664	4.044233333333334	0.148499	-0.0035447480622678995	0.012072183191776276	299	72	72	37	3.8761676064768382	2.0	3.0	3.0	3.0	14.360376267552596	15.911940760206196	63.04678726196289	56.090301513671875	81349.0	25.335786056518558	110.44013061523435	25.24113655090332	-0.07946097254527862	578.2942256997061	2280.42578125	2176.30078125	73332.0	1548.3200256347654	3341.2062622070307	561.4530029296875	186.69900000840425
sub-QA_ses-20190215mr000204_bold	0.0077315	0.00039230905333333333	0	5.760286675585286	0.9938595373913038	1.044959660735786	0.6168513374482179	753.3895263671875	0.01678817744407892	0	0.0	3.1129933333333333	2.2636600000000002	2.9482866666666667	4.127033333333333	0.240858	-0.007186246104538441	0.01925014518201351	300	72	72	37	2.387082413753862	2.0	3.0	3.0	3.0	2.8967983128771575	5.114978784980052	21.707019805908203	18.166667938232422	78522.0	14.486666679382324	40.55966796874998	8.750033378601074	0.848541977439194	192.90137555467246	578.5003662109375	521.7383422851562	75684.0	326.35050506591796	1011.8085052490234	218.56593322753906	175.8267619414255
sub-QA_ses-20190401mr000201_bold	0.003173745819397993	0.0006468977591973244	1	7.556293337281874	1.205901648523491	0.9623886032214765	0.6362875208215356	2031.4989013671875	0.017885000111052745	0	0.0	2.800215555555555	2.1400099999999997	2.28977	3.9708666666666663	0.0329612	-0.0025614118203520775	0.00894280057400465	299	72	72	35	4.573412518119605	2.0	3.0	3.0	3.0	10.476736440416806	17.905273381619857	68.57125091552734	62.70903015136719	72256.0	25.99916362762451	117.25584983825684	27.46742057800293	-0.1973723586827716	609.5228922898513	2928.396484375	2820.94970703125	73329.0	2064.474853515625	4076.1324218749996	616.8108520507812	169.8573800548911
sub-QA_ses-20190401mr000202_bold	0.0020307718120805367	0.0004930694530201343	2	5.902697194074072	1.0197004289562286	0.9411307176430986	0.6280877856529009	2208.076904296875	0.02216763480542434	0	0.0	2.817082222222222	2.1329533333333335	2.3170266666666666	4.001266666666667	0.0317472	-0.0029670107178390026	0.010476161725819111	298	72	72	35	4.483186834542264	2.0	3.0	3.0	3.0	5.083864112178979	22.35346462328343	74.5492172241211	66.13423156738281	74072.0	26.225168037414555	136.8864067077636	33.849082946777344	-0.28218814027890815	683.6787026188213	3180.14208984375	3068.548828125	71628.0	2215.8983642578123	4452.222216796875	684.4522705078125	177.76795136928558
sub-QA_ses-20190401mr000203_bold	0.0014475585284280939	0.00026019460200668896	1	5.30333726345637	0.9592187392953018	0.9699941835234904	0.6162903234133064	1509.5030517578125	0.00550094132240427	0	0.0	2.8618522222222222	2.2243866666666667	2.31237	4.0488	0.150883	-0.003311760723590851	0.011333576403558254	299	72	72	37	3.9161759313833633	2.0	3.0	3.0	3.0	4.784805977749561	15.455759377674292	62.095237731933594	55.792640686035156	81501.0	25.458192825317383	106.2675552368164	23.81838035583496	-0.05560037862687883	570.9480873512866	2277.607421875	2174.33935546875	73210.0	1555.1954528808592	3322.336218261719	555.2162475585938	185.53505139425397
sub-QA_ses-20190401mr000204_bold	0.011223533333333334	0.00033746677443333335	0	5.73345571367893	1.0063699578595322	1.0665499506020069	0.6104462820975046	732.7506103515625	0.015704263887688717	0	0.0	3.2967544444444443	2.33517	3.21856	4.336533333333334	0.288968	-0.008807701990008354	0.018352234736084938	300	72	72	37	2.1864468450264614	2.0	3.0	3.0	3.0	4.040385551104794	4.2402418359149445	16.86240005493164	14.119999885559082	78586.0	10.84333324432373	31.98666763305664	7.123800754547119	0.8030233292967881	161.99653050010602	439.361083984375	397.9383544921875	75752.0	219.80433731079103	800.9228820800779	182.0010986328125	165.44079350028187
sub-QA_ses-20190415mr000201_bold	0.00180371237458194	0.0005920588193979934	1	9.131164896543623	1.227758770100672	0.9621412950671144	0.6393991411573928	1904.872802734375	0.04985897794393058	0	0.0	2.9043111111111113	2.1863033333333335	2.3827966666666667	4.143833333333333	0.0583506	-0.00278847455047071	0.00987133476883173	299	72	72	35	4.337569060597394	2.0	3.0	3.0	3.0	3.6369309279106794	19.611009089073143	69.92852783203125	63.79933166503906	70988.0	23.613210487365727	122.87691917419419	28.904138565063477	-0.2425395117818443	624.4039329166096	2866.406494140625	2764.2607421875	74407.0	1941.059167480469	4035.385986328124	637.2791137695312	166.65049366652966
sub-QA_ses-20190415mr000202_bold	0.002140802675585284	0.0004852651438127091	1	5.507332027080538	0.9813458422483219	0.9387237216778525	0.6255818087476428	1969.532958984375	0.021460572352350774	0	0.0	2.9078700000000004	2.1945	2.40861	4.1205	0.0204138	-0.0037207677960395813	0.011664536781609058	299	72	72	35	4.205911556426258	2.0	3.0	3.0	3.0	6.2042744940069525	23.43899861228684	75.50375366210938	67.18394470214844	74438.0	26.453845882415774	136.70669097900387	33.975975036621094	-0.06334950078707502	674.7378438787562	3064.287353515625	2942.765869140625	71151.0	2077.9598388671875	4369.96826171875	699.6688232421875	179.8474876191467
sub-QA_ses-20190415mr000203_bold	0.0014884615384615385	0.0002846751939799331	1	5.312445704697987	0.9545919300335578	0.9675871916778513	0.6170014208467095	1491.237060546875	0.005840500532775619	0	0.0	2.8781911111111107	2.2233733333333334	2.3104666666666667	4.100733333333333	0.163388	-0.0034121049102395773	0.01196069922298193	299	72	72	37	3.849289189526479	2.0	3.0	3.0	3.0	3.4704066012956583	16.110285409723225	63.184696197509766	56.371238708496094	81220.0	25.611705112457276	110.50183792114258	24.97526741027832	-0.13121993430837042	582.385045920164	2280.600341796875	2178.06689453125	73416.0	1536.7868041992188	3342.90380859375	565.832275390625	183.70900004403666
sub-QA_ses-20190415mr000204_bold	0.008105566666666664	0.00046542506433333336	0	5.684309279933111	0.9789885442809365	1.0480122506020069	0.6073422366277538	747.3405151367188	0.017804338768779262	0	0.0	3.365933333333333	2.3699133333333333	3.2699866666666666	4.4578999999999995	0.142179	-0.008338283747434616	0.01894369162619114	300	72	72	37	2.140849781830694	2.0	3.0	3.0	3.0	3.5525069960016857	4.5664147198836815	17.23798179626465	14.333333969116211	78807.0	10.83666706085205	33.31666564941406	7.518637180328369	0.871326606685416	166.97558636059668	454.12933349609375	408.3500061035156	75445.0	224.99133911132813	834.7260131835939	190.74075317382812	184.36311643011868
sub-QA_ses-20190501mr000201_bold	0.0017777926421404682	0.0006261986454849499	1	10.508609915369135	1.2994641030201344	0.9672481192617453	0.6359441572071889	1797.411376953125	0.05767469164096468	0	0.0	2.903928888888889	2.218366666666667	2.3517533333333334	4.141666666666667	0.0563171	-0.0018864934099838138	0.008100468665361404	299	72	72	35	4.169459188898594	2.0	3.0	3.0	3.0	11.300833474846119	16.482174557969362	66.62513732910156	61.88963317871094	71751.0	25.270902633666992	111.03511810302734	25.424692153930664	-0.33560389284879877	629.5405559837027	2745.4462890625	2639.785888671875	73707.0	1837.8213500976562	3913.7347900390623	633.1199951171875	162.14560499042273
sub-QA_ses-20190501mr000202_bold	0.0020711371237458194	0.0004519724381270903	1	5.923258165369123	1.0138982987919472	0.940316371409396	0.6292046404199962	2110.133056640625	0.02525658325252461	0	0.0	2.9198555555555554	2.17401	2.4028566666666666	4.1827	0.0311027	-0.0023427442647516727	0.010009885765612125	299	72	72	35	4.1936727692015765	2.0	3.0	3.0	3.0	5.852187323822271	20.33494726493509	72.39939880371094	64.9230728149414	73151.0	25.86789321899414	131.1153793334961	32.00110626220703	-0.27150495170384925	693.5997583334258	3074.089111328125	2961.1337890625	72381.0	2050.170654296875	4372.53173828125	706.0906982421875	176.65868709469214
sub-QA_ses-20190501mr000203_bold	0.0015698996655518396	0.0002983591204013378	1	5.219676380838927	0.9588982766442955	0.9718517316778525	0.6168170588582723	1515.462646484375	0.005283605664493721	0	0.0	2.8785988888888894	2.21549	2.32504	4.095266666666666	0.154648	-0.003307890146970749	0.011450483463704586	299	72	72	37	3.868428104634105	2.0	3.0	3.0	3.0	5.691712174755388	15.820205652844743	62.1842155456543	56.113712310791016	81174.0	24.339966678619383	107.43377647399896	24.324228286743164	-0.13992475521009862	580.5379465253803	2291.767578125	2187.14892578125	73394.0	1550.5867980957032	3356.1349609374993	565.3805541992188	185.84516455372795
sub-QA_ses-20190501mr000204_bold	0.009098966666666668	0.000343338559	0	5.648245215117056	1.002559864882943	1.0662114719398001	0.6073317422466074	751.3250732421875	0.015796602822457984	0	0.0	3.3847111111111112	2.3802866666666667	3.27918	4.494666666666666	0.157047	-0.008351780474185944	0.018747057765722275	300	72	72	37	2.1315883636558777	2.0	3.0	3.0	3.0	3.7142128427887515	4.502169038498205	17.266054153442383	14.323333740234375	78579.0	10.866666793823242	33.45700187683102	7.568112373352051	0.877693091782739	167.9986307564289	455.8275451660156	409.683349609375	75631.0	225.47500610351562	838.8483581542969	192.19500732421875	188.35187768936157
sub-QA_ses-20190515mr000201_bold	0.001957458193979933	0.0005157281204013377	1	8.498267927550332	1.191983271644295	0.9666194261409394	0.6360566237012181	1702.710205078125	0.03472896370885614	0	0.0	2.9540644444444446	2.22313	2.3887966666666665	4.250266666666667	0.0408747	-0.002200376009568572	0.008683215826749802	299	72	72	35	4.049540962908537	2.0	3.0	3.0	3.0	27.554440297902136	16.759848583775256	66.73125457763672	61.87290954589844	71648.0	24.9053505897522	111.7814384460449	25.50568199157715	-0.21376212604710343	622.4324990828472	2667.06689453125	2559.899658203125	73828.0	1763.3763916015625	3833.637939453124	632.141357421875	165.99800515221432
sub-QA_ses-20190515mr000202_bold	0.0022326086956521744	0.0005304624147157191	1	5.149594074966442	0.9685683157046976	0.9417218918120805	0.626910342875554	2391.36181640625	0.014642623724333888	0	0.0	2.7310772660057077	2.09461	2.26976	3.8288617980171225	0.0328153	-0.0023840158246457577	0.009775888174772263	299	72	72	35	4.719096700049237	2.0	3.0	3.0	3.0000038146972656	5.068172919434705	20.533291914452114	73.57083129882812	65.19732666015625	74571.0	27.561872482299805	136.10869598388672	32.65155029296875	-0.2361998858410379	678.7243281398673	3255.90185546875	3141.9580078125	71154.0	2356.4394775390624	4499.861230468749	665.7918090820312	177.52376436442137
